id,amount,currency,merchant_name,issued_at,sender_account_id,recipient_account_id,credit_card_id
15863,4419.8,EUR,Philippe SEM,2017-03-27T08:26:26+02:00,425,932,425
15864,5692.47,EUR,Da silva et Aubert,2017-01-31T15:34:45+01:00,410,869,410
15865,7676.3,EUR,Lefevre et Deschamps,2006-10-22T00:40:41+02:00,711,316,711
15866,6428.02,EUR,Blanchard EI,2021-04-02T18:31:22+02:00,805,897,805
15867,7853.4,EUR,Marchand EURL,2000-07-01T20:10:44+02:00,981,780,981
15868,9487.52,EUR,Lemoine et Bernard,2018-05-16T21:21:58+02:00,952,870,952
15869,2316.69,EUR,Fournier EI,2003-05-08T01:14:48+02:00,60,755,60
15870,48066.99,EUR,Gonzalez et Bourgeois,2012-08-31T01:46:51+02:00,568,215,568
15871,8323.06,EUR,Meunier et Bertrand,2023-01-01T09:20:46+01:00,42,878,42
15872,7906.17,EUR,Duval et Clement,2011-04-28T14:28:19+02:00,554,587,554
15873,5271.15,EUR,Garnier et Leroy,2001-12-08T14:34:00+01:00,931,931,931
15874,3555.88,EUR,Bourgeois et Giraud,2007-11-18T18:56:20+01:00,447,332,991
15875,8623.83,EUR,Carpentier et Richard,2013-10-16T12:15:50+02:00,331,321,331
15876,9939.17,EUR,Leroux et Roche,2019-09-08T05:21:21+02:00,428,740,428
15877,6674.78,EUR,Rey et Remy,2009-03-20T12:37:32+01:00,558,527,558
15878,5523.44,EUR,Dupuy et Roy,2007-10-25T15:22:12+02:00,594,454,594
15879,8811.52,EUR,Rousseau SEM,2012-11-19T04:41:45+01:00,535,526,535
15880,6935.65,EUR,Gauthier SARL,2015-09-20T09:56:20+02:00,344,958,344
15881,765098.67,EUR,Nguyen EURL,2014-12-11T11:51:30+01:00,774,179,774
15882,5180.05,EUR,Andre SEM,2022-11-06T20:54:50+01:00,79,313,79
15883,1618.96,EUR,Collet et Guillot,2003-11-29T05:54:05+01:00,882,844,882
15884,3942.69,EUR,Martin et Moulin,2008-04-16T11:29:47+02:00,539,905,539
15885,7213.32,EUR,Gauthier SA,2003-05-02T07:12:52+02:00,702,893,53
15886,163386.99,EUR,Jean et Gaillard,2004-07-14T00:31:56+02:00,956,42,956
15887,5324.85,EUR,Adam SAS,2022-08-06T06:24:24+02:00,913,459,913
15888,8487.96,EUR,Vasseur et Dufour,2016-12-19T21:48:09+01:00,952,94,952
15889,2811.62,EUR,Perez SCOP,2002-09-25T00:08:06+02:00,9,82,9
15890,3755.33,EUR,Fournier et Dupuy,2017-03-14T13:51:31+01:00,49,556,49
15891,7026.81,EUR,Carre et Brunet,2021-09-03T01:10:52+02:00,229,175,229
15892,6705.35,EUR,Roux SCOP,2021-04-29T01:35:19+02:00,375,579,375
15893,7530.34,EUR,Gonzalez SAS,2001-03-22T01:00:18+01:00,249,170,249
15894,5980.44,EUR,Rey et Simon,2014-06-22T05:51:59+02:00,616,144,616
15895,3723.72,EUR,Morel et Vidal,2023-06-02T04:44:51+02:00,553,61,553
15896,8328.83,EUR,Berger SARL,2018-04-22T23:59:36+02:00,401,105,401
15897,7827.35,EUR,Olivier SEM,2008-12-16T18:00:47+01:00,43,45,43
15898,2860.53,EUR,Petit SEM,2002-05-25T13:17:46+02:00,585,609,585
15899,9369.1,EUR,Huet et Nguyen,2021-08-22T19:32:08+02:00,902,273,902
15900,93.6,EUR,Henry et Gauthier,2021-01-24T13:50:46+01:00,71,100,71
15901,1495.17,NPR,Prevost et Nguyen,2009-04-23T04:42:24+02:00,705,34,705
15902,3739.82,EUR,Perez SAS,2012-04-12T00:55:19+02:00,856,791,856
15903,9155.47,EUR,Marchand et Lacroix,2016-05-02T09:04:40+02:00,96,337,96
15904,9484.47,EUR,Leroy et Joly,2004-08-10T19:28:33+02:00,441,162,441
15905,9359.94,EUR,Fournier SCOP,2007-01-24T03:37:40+01:00,956,11,956
15906,9000.67,EUR,Masson SEM,2001-11-08T13:35:15+01:00,830,791,830
15907,4782.58,EUR,Gerard SAS,2021-09-07T13:10:23+02:00,827,633,827
15908,9511.55,EUR,Lemoine SARL,2016-01-10T03:42:59+01:00,459,745,459
15909,1942.47,EUR,Marty et Nicolas,2018-01-30T23:29:21+01:00,116,451,116
15910,3282.86,EUR,Hubert EURL,2011-05-31T21:55:03+02:00,422,512,422
15911,5068.03,LTC,Francois et Petit,2015-04-14T13:53:20+02:00,757,889,757
15912,9890.13,EUR,Fleury EURL,2002-02-05T11:35:37+01:00,825,364,825
15913,2641.06,EUR,Roche SARL,2022-11-08T21:06:34+01:00,212,75,212
15914,7562.04,EUR,Louis GIE,2004-03-10T11:12:08+01:00,501,342,501
15915,825.9,EUR,Lopez et Guillot,2010-02-22T16:46:30+01:00,660,654,660
15916,6671.99,EUR,Legrand et Lemaire,2003-09-28T23:14:25+02:00,539,649,539
15917,3140.24,EUR,Vincent et Remy,2005-12-10T16:39:21+01:00,70,1000,70
15918,5774.76,EUR,Hubert et Chevalier,1999-12-08T19:46:31+01:00,864,749,864
15919,3156.04,EUR,Leclercq et Leroux,2002-05-21T12:56:40+02:00,131,70,131
15920,5240.45,EUR,Clement SAS,2005-01-15T14:59:32+01:00,603,904,603
15921,7662.57,EUR,Aubry EI,2015-10-02T06:48:15+02:00,656,137,656
15922,7071.93,EUR,Lecomte et Rousseau,2023-04-21T20:59:35+02:00,381,411,381
15923,3132.65,EUR,Faure GIE,2022-10-10T15:32:54+02:00,501,808,501
15924,7656.61,EUR,Dubois et Menard,2009-01-01T00:50:30+01:00,502,785,502
15925,6072.93,EUR,Pierre et Le gall,2009-03-09T05:50:01+01:00,428,391,428
15926,8351.22,EUR,Guerin SARL,2023-01-27T21:28:51+01:00,607,692,607
15927,2546.49,EUR,Roux et Guerin,2004-11-17T07:36:03+01:00,407,916,266
15928,3558.11,EUR,Denis et Lucas,2000-08-21T19:58:52+02:00,513,869,513
15929,8850.27,EUR,Garcia GIE,2021-01-02T21:42:00+01:00,117,506,117
15930,6555.81,EUR,Brunet et Vidal,2008-04-19T01:24:49+02:00,172,719,172
15931,1106.38,EUR,Duval SA,2008-07-04T17:50:21+02:00,354,725,354
15932,1667.36,EUR,Muller et Lecomte,1999-12-13T12:37:28+01:00,346,801,346
15933,148645.47,MXN,Lefevre et Bourgeois,2009-07-03T12:38:18+02:00,918,560,918
15934,7547.34,MXN,Andre SA,2006-08-20T00:37:29+02:00,120,354,120
15935,4615.35,EUR,Denis SEM,2014-01-17T20:09:39+01:00,82,574,82
15936,3681.39,EUR,Paul EURL,2003-06-13T19:16:22+02:00,926,258,926
15937,1356.19,EUR,David et Lefebvre,2018-06-03T11:23:04+02:00,902,344,902
15938,3599.46,EUR,Morel SARL,2012-03-06T19:52:02+01:00,850,432,850
15939,7661.81,EUR,Roche SEM,2015-06-26T06:56:08+02:00,751,130,751
15940,6983.65,EUR,Lopez et Gauthier,2016-09-23T07:20:47+02:00,748,747,748
15941,9818.86,EUR,Robin SA,2009-03-16T00:58:30+01:00,185,420,185
15942,7880,EUR,Bernard et Picard,2018-07-02T05:01:04+02:00,833,968,833
15943,2960.53,EUR,Marchal et Rodriguez,2023-05-07T13:13:41+02:00,692,291,692
15944,9139.95,EUR,Gonzalez et Carre,2001-08-17T16:43:08+02:00,857,508,857
15945,7177.62,EUR,Lemoine et Jacquet,2016-06-17T23:51:46+02:00,882,770,882
15946,1129.33,EUR,Dufour SCOP,2006-09-06T04:27:05+02:00,587,540,587
15947,8332.5,EUR,Laine et Joly,2020-05-06T16:40:47+02:00,407,273,407
15948,8570.95,EUR,Barre EURL,2017-01-06T07:33:47+01:00,98,49,98
15949,6210.11,EUR,Julien SA,2001-09-01T01:14:08+02:00,910,949,910
15950,8598.68,EUR,Lefebvre et Laine,2022-03-30T19:12:12+02:00,604,550,604
15951,3878.37,EUR,Cousin et Lefebvre,2002-08-03T02:35:13+02:00,597,738,597
15952,1303.46,EUR,Gautier GIE,2015-11-27T23:33:32+01:00,19,303,19
15953,1606.7,EUR,Martinez et Schneider,2020-03-09T11:22:30+01:00,290,154,290
15954,8195.28,EUR,Roger SCOP,2022-11-13T15:59:03+01:00,793,385,793
15955,7603.55,EUR,Huet GIE,2001-09-06T14:23:35+02:00,90,933,90
15956,4303.8,EUR,Mathieu et Meyer,2007-12-24T20:46:11+01:00,764,87,764
15957,7157.99,EUR,Roche SCOP,2009-09-16T02:52:15+02:00,17,391,17
15958,8041.36,EUR,Martin et Meunier,2006-05-24T16:07:16+02:00,180,75,180
15959,2586.96,EUR,Colin SCOP,2017-01-09T06:17:18+01:00,999,265,999
15960,610.18,EUR,Henry SCOP,2016-02-04T21:49:51+01:00,495,306,495
15961,5600.04,EUR,Dupont GIE,2014-03-11T06:50:13+01:00,328,3,328
15962,9452.26,EUR,Morin SCOP,2019-02-18T15:42:23+01:00,12,36,12
15963,2533.83,EUR,Roux et Cousin,2009-12-31T03:47:52+01:00,60,259,60
15964,6453.43,EUR,Faure et Lefevre,2009-07-03T12:21:39+02:00,802,31,802
15965,3701.69,EUR,Mercier GIE,2013-11-25T06:14:56+01:00,120,128,120
15966,3954.41,EUR,Denis et Benoit,2022-11-17T05:27:08+01:00,891,525,891
15967,4841.84,EUR,Meunier EURL,2014-07-24T03:12:36+02:00,902,413,902
15968,88369.49,EUR,Baron EURL,2018-05-30T02:05:51+02:00,282,528,282
15969,5340.96,EUR,Lopez et Duval,2004-05-06T00:04:45+02:00,447,471,447
15970,3128.39,EUR,Colin EI,1999-05-08T17:18:28+02:00,776,480,776
15971,6228.35,EGP,Renard SA,2004-10-21T12:37:51+02:00,127,15,127
15972,1442.17,EUR,Olivier SCOP,2005-11-19T15:58:43+01:00,772,354,772
15973,9872.17,EUR,Gauthier GIE,2022-05-07T08:12:35+02:00,512,511,512
15974,5900.94,EUR,Fournier EURL,2011-01-14T04:48:42+01:00,510,865,510
15975,8050.79,EUR,Noel SA,2000-11-03T20:54:57+01:00,351,209,351
15976,5412.56,EUR,Adam SA,2001-07-15T16:18:09+02:00,488,983,488
15977,5776.33,EUR,Sanchez et Joly,2007-10-05T05:46:35+02:00,494,668,494
15978,7386.7,EUR,Noel SEM,2010-08-23T09:39:03+02:00,98,809,98
15979,1239.72,EUR,Petit SCOP,2015-02-08T02:01:32+01:00,38,354,38
15980,6819.13,EUR,Nicolas et Jean,2000-03-25T15:30:25+01:00,447,748,447
15981,4638.47,EUR,Louis et Robin,2009-01-02T03:52:34+01:00,495,641,495
15982,1335.18,EUR,Faure SARL,2001-08-18T21:02:16+02:00,951,108,951
15983,6443.54,EUR,Renaud et Roger,2011-01-30T01:12:16+01:00,116,571,116
15984,9728.55,EUR,Fleury EI,2006-05-25T21:17:18+02:00,878,52,878
15985,8155.36,EUR,Lemoine SEM,2012-06-27T23:02:11+02:00,608,658,608
15986,711.93,EUR,Dupuis et Dufour,2010-01-13T03:59:04+01:00,336,818,336
15987,1334,EUR,Gautier EURL,2015-06-16T06:59:02+02:00,820,86,820
15988,5606.87,EUR,Le gall et Collet,2007-05-27T21:07:06+02:00,420,960,420
15989,6380.78,EUR,Renault et Paul,2019-03-21T14:43:10+01:00,991,19,991
15990,291.58,BRL,Richard SA,2003-12-18T18:01:51+01:00,508,729,508
15991,5637.99,EUR,Dupuis SCOP,2016-11-03T11:01:56+01:00,163,953,163
15992,7949.64,EUR,Jacquet SCOP,2006-01-19T05:41:15+01:00,930,933,930
15993,5839.3,EUR,Lopez et Deschamps,2015-04-08T14:29:47+02:00,35,230,35
15994,2548.1,EUR,Dupont SARL,2008-03-06T19:51:44+01:00,180,480,180
15995,9415.27,EUR,Adam GIE,2004-12-08T02:00:10+01:00,416,872,416
15996,620.1,EUR,Philippe et Pierre,2015-03-01T10:35:40+01:00,856,405,856
15997,4555.59,EUR,Jean et Morel,1999-01-26T01:56:14+01:00,532,578,532
15998,6073.13,EUR,Durand et Andre,1999-11-30T17:41:33+01:00,488,731,488
15999,283.36,EUR,Nicolas EURL,1999-01-18T00:42:01+01:00,823,661,429
16000,2930.26,EUR,Dufour GIE,2007-08-12T17:29:16+02:00,778,514,778
16001,5755.75,EUR,Blanc et Poirier,2018-01-16T07:58:07+01:00,829,31,829
16002,7695.86,EUR,Joly et Riviere,1999-09-02T04:09:18+02:00,169,264,169
16003,3033.22,EUR,Garnier SEM,2012-05-19T14:36:32+02:00,988,95,988
16004,7022.46,EUR,Thomas SEM,2021-08-27T13:13:24+02:00,186,605,186
16005,9877.01,EUR,Muller GIE,2015-12-13T17:02:09+01:00,409,757,409
16006,6865.28,EUR,Dufour et Meunier,2023-12-05T13:44:47+01:00,648,600,648
16007,4313.94,EUR,Morel SCOP,2003-09-12T03:14:10+02:00,984,880,984
16008,8663.52,EUR,Vincent et Julien,2016-01-13T17:44:48+01:00,473,461,473
16009,4647.75,EUR,Rousseau et Gauthier,2014-04-08T18:00:47+02:00,800,523,800
16010,137402.55,EUR,Martin et Leroux,2014-02-07T22:08:19+01:00,244,282,244
16011,6475.82,EUR,Leclerc SEM,2008-02-17T14:16:38+01:00,263,583,263
16012,3904.22,EUR,Petit et Fontaine,2005-06-07T04:08:27+02:00,401,11,401
16013,7954.78,EUR,Schmitt et Roussel,2015-11-25T08:41:36+01:00,797,825,797
16014,8038.7,EUR,Martinez et Perrot,2008-07-09T17:21:55+02:00,957,419,957
16015,1142,EUR,Denis et Barre,1999-09-27T02:03:37+02:00,44,46,44
16016,3856.86,EUR,Richard SARL,2005-02-24T03:43:28+01:00,734,252,734
16017,7400.81,EUR,Meyer et Faure,2007-01-02T10:12:05+01:00,546,908,432
16018,2523.18,SCR,Leroy et Rousseau,2023-07-24T22:09:53+02:00,871,535,871
16019,9800.55,EUR,Breton et Richard,2008-09-15T00:02:57+02:00,332,431,332
16020,9263.82,EUR,Roussel GIE,2013-01-25T19:02:19+01:00,414,568,414
16021,8722.38,EUR,Aubert SARL,2016-12-17T01:07:30+01:00,672,731,672
16022,2927.5,EUR,Boyer SA,2001-01-07T17:28:11+01:00,502,684,502
16023,9272.41,EUR,Francois EURL,2020-05-15T10:59:41+02:00,431,796,431
16024,9156.57,EUR,Gautier et Petit,2023-10-31T17:46:53+01:00,166,581,166
16025,535573.91,EUR,Leroux SCOP,2014-09-13T07:13:41+02:00,152,219,152
16026,9647.82,EUR,Dupuis et Legrand,2001-12-27T06:30:00+01:00,171,52,171
16027,9063.93,EUR,Poirier et Laurent,2015-05-01T03:06:14+02:00,475,583,475
16028,9060.4,EUR,Gaillard EURL,2016-02-19T15:58:47+01:00,724,733,724
16029,3126.1,EUR,Mercier EURL,2023-07-16T06:42:39+02:00,71,517,71
16030,2024.8,EUR,Simon et Leclercq,2012-07-16T07:59:53+02:00,557,469,557
16031,446759,EUR,Fernandez et Dumont,2002-03-21T11:49:41+01:00,464,629,464
16032,4363.38,EUR,Renard GIE,2000-05-07T22:15:53+02:00,821,160,821
16033,6800.25,EUR,Louis et Schmitt,2014-04-02T02:34:10+02:00,252,505,252
16034,222.28,EUR,Faure et Sanchez,2003-10-01T13:56:28+02:00,17,6,17
16035,2348.45,EUR,Arnaud et Renard,2009-04-04T08:38:34+02:00,333,685,333
16036,7951.29,EUR,Leclerc SA,2015-03-25T13:27:30+01:00,384,302,384
16037,7567.97,EUR,Adam EI,2001-01-17T06:16:30+01:00,329,399,329
16038,3695.91,EUR,Roger et Robin,2022-05-01T02:34:01+02:00,258,923,258
16039,9602.7,EUR,Moreau EI,2023-05-23T11:10:33+02:00,165,957,165
16040,9276.93,EUR,Perrin et Martinez,2004-06-16T13:21:51+02:00,905,134,905
16041,5185.36,EUR,Leroy SA,2020-04-01T01:59:43+02:00,966,842,966
16042,3535.01,EUR,Gautier et Duval,2021-03-27T10:46:27+01:00,536,974,536
16043,4225.21,EUR,Leroy et Jean,2016-08-27T16:13:46+02:00,781,71,781
16044,7501.83,EUR,Barbier et Nicolas,2007-03-20T03:01:48+01:00,765,878,765
16045,7296,EUR,Andre et Dupont,2014-10-26T21:02:32+01:00,208,574,208
16046,4649.47,EUR,Martin et Morin,2005-05-15T14:59:41+02:00,88,157,539
16047,9031.17,EUR,Arnaud et Menard,2018-06-20T09:30:47+02:00,700,439,700
16048,919989.51,EUR,Colin et Bernard,2008-01-29T07:48:39+01:00,986,263,986
16049,6181.2,EUR,Leroux et Roussel,2018-09-19T17:08:38+02:00,386,342,386
16050,5813.94,EUR,Remy et Fournier,2001-03-13T22:24:57+01:00,629,637,629
16051,2508.74,EUR,Morel et Lemaire,2023-01-19T05:29:57+01:00,598,267,598
16052,188558.21,EUR,Adam EURL,2009-07-30T19:08:33+02:00,690,303,690
16053,4162.58,EUR,Lemoine SA,2013-06-02T12:30:22+02:00,880,11,880
16054,4567.15,EUR,Vincent GIE,2009-04-24T23:38:12+02:00,96,556,96
16055,9983.49,EUR,Fleury et Vidal,2019-06-26T04:14:04+02:00,753,379,753
16056,1369.73,EUR,Michel et Marie,2015-11-13T06:52:52+01:00,571,434,571
16057,2077.14,EUR,Gonzalez SAS,2001-05-09T08:16:49+02:00,663,670,663
16058,760.84,EUR,Pons SAS,2021-09-15T21:00:59+02:00,932,796,932
16059,4326.16,EUR,Vidal et Perrin,2018-07-09T03:39:12+02:00,105,363,409
16060,6068.92,EUR,Leroux EURL,2000-04-07T13:03:45+02:00,199,807,199
16061,4131.79,EUR,Mercier EURL,2021-02-09T13:05:16+01:00,424,222,424
16062,8918.06,EUR,Dufour SAS,2020-04-02T22:47:48+02:00,594,100,594
16063,6169.7,EUR,Brunet et Nguyen,2004-02-26T03:58:15+01:00,205,857,205
16064,3992.46,EUR,Jean EURL,2006-07-07T18:06:35+02:00,556,999,556
16065,8734.96,EUR,Julien et Dumas,2023-03-05T22:05:20+01:00,265,451,265
16066,4445.41,EUR,Mathieu EURL,2013-12-31T14:47:35+01:00,385,709,385
16067,6355.18,EUR,Lefevre SCOP,2000-11-21T10:54:04+01:00,367,899,367
16068,5314.42,EUR,Aubert GIE,2017-06-01T01:27:52+02:00,326,985,326
16069,7239.11,KHR,Brunet SAS,2022-11-23T11:16:40+01:00,292,731,292
16070,9936.82,NZD,Royer SA,2021-12-10T18:53:32+01:00,582,26,582
16071,9925.74,EUR,Fabre et Perrot,2023-08-15T08:53:37+02:00,907,195,163
16072,3810.66,EUR,Jacquet GIE,2000-10-17T19:53:46+02:00,713,976,713
16073,5892.18,EUR,Deschamps SA,2015-05-29T08:09:22+02:00,570,870,570
16074,4741.46,EUR,Gaillard SA,2007-12-29T21:41:21+01:00,485,161,485
16075,6536.83,EUR,Durand et Fournier,2000-10-12T06:42:30+02:00,783,963,783
16076,8031.69,EUR,Mercier SA,2004-06-28T15:38:14+02:00,216,294,216
16077,2664.21,EUR,Barbier et Guerin,2015-02-24T19:02:51+01:00,567,221,567
16078,8810.98,EUR,Marchal et Vidal,2007-04-26T21:26:06+02:00,615,76,615
16079,5612.45,EUR,Lambert GIE,2013-04-19T00:54:11+02:00,931,50,931
16080,8920.08,EUR,Perrot et Maillard,2023-07-06T19:28:53+02:00,891,153,891
16081,3988.91,EUR,Martin SAS,2023-06-02T14:47:05+02:00,131,368,131
16082,1687.06,EUR,Dubois SEM,2007-09-04T02:06:14+02:00,519,108,519
16083,6844.07,EUR,Dumont SARL,2018-04-29T20:27:19+02:00,899,661,899
16084,9912.3,EUR,Picard et Lemaire,1999-11-28T15:43:04+01:00,88,237,88
16085,3672.07,EUR,Deschamps SAS,2019-01-23T18:50:48+01:00,791,583,791
16086,1736.17,EUR,Thomas et Olivier,2004-01-11T09:05:56+01:00,142,366,142
16087,4489.27,EUR,Garcia et Renard,2006-01-20T00:09:40+01:00,840,470,840
16088,8180.28,EUR,Gaillard SAS,2016-09-21T02:27:32+02:00,80,552,80
16089,9957.85,EUR,Bourgeois et Cousin,2001-12-31T17:20:22+01:00,962,594,962
16090,2240.84,EUR,Louis SA,2022-04-03T08:55:24+02:00,390,795,390
16091,5687.04,EUR,Denis GIE,2016-10-09T11:12:18+02:00,149,474,149
16092,3330.18,EUR,Robert et Huet,2012-04-29T15:44:09+02:00,203,187,203
16093,3412.12,EUR,Fontaine et Blanc,2014-02-28T07:53:35+01:00,728,274,728
16094,1884.39,EUR,Rousseau et Morel,2021-02-03T11:44:53+01:00,856,285,856
16095,4334.99,EUR,Charpentier EURL,2011-12-02T00:00:50+01:00,160,472,160
16096,1404.11,EUR,Boyer SARL,2000-01-28T03:40:26+01:00,36,206,36
16097,1822.95,EUR,Collet SAS,2012-11-23T09:53:49+01:00,840,346,840
16098,9308.06,EUR,Francois et Le roux,2008-01-04T23:02:58+01:00,978,368,978
16099,3310.32,EUR,Roux EURL,2018-01-04T20:38:24+01:00,753,545,753
16100,736.1,EUR,Louis et Da silva,2010-02-21T01:54:42+01:00,445,525,445
16101,4777.4,EUR,Noel SARL,2009-04-25T13:10:11+02:00,433,417,433
16102,4560.14,BSD,Richard SCOP,2016-12-09T00:48:21+01:00,966,139,966
16103,5231.85,EUR,Maillard et Carpentier,2016-02-24T12:11:11+01:00,482,168,482
16104,202771.4,EUR,Breton et Robin,2010-08-04T08:38:45+02:00,133,407,133
16105,1024.65,PAB,Fernandez et Arnaud,2001-08-08T00:54:24+02:00,883,517,883
16106,3231.25,EUR,Le roux et Riviere,2003-07-22T06:33:22+02:00,366,311,366
16107,8354.49,EUR,Jacquet et Rousseau,2019-12-27T10:06:43+01:00,972,817,972
16108,2443.06,EUR,Le roux et Lefevre,2019-10-27T02:40:13+01:00,880,598,880
16109,593127.82,EUR,Carpentier EURL,2008-03-15T09:36:39+01:00,783,257,783
16110,4767.11,EUR,Roy et Gautier,2009-10-23T23:16:14+02:00,153,529,153
16111,849.35,EUR,Pierre et Muller,1999-04-03T07:03:48+02:00,285,220,285
16112,661.98,EUR,Mathieu et Laine,2007-10-20T01:56:16+02:00,119,17,119
16113,9379.91,EUR,Dupuis et Arnaud,2003-12-18T17:12:12+01:00,456,499,456
16114,5227.72,EUR,Roche EURL,2010-07-17T10:27:08+02:00,145,449,145
16115,1601.28,EUR,Fernandez et Rodriguez,2013-06-06T15:33:48+02:00,672,320,672
16116,8090.19,EUR,Vasseur SCOP,2005-08-11T09:28:26+02:00,199,471,199
16117,3914.5,EUR,Carpentier SAS,2005-02-06T18:00:56+01:00,679,141,679
16118,274290.79,EUR,Dumas et Dupuy,2005-05-02T10:44:26+02:00,895,518,603
16119,3708.53,EUR,Garcia SA,2003-04-20T06:14:17+02:00,207,360,207
16120,1405.35,EGP,Charles EI,2006-03-01T04:49:08+01:00,236,583,236
16121,5078.43,EUR,Masson et Leclercq,2006-06-05T06:34:08+02:00,25,390,25
16122,1365.02,EUR,Morin SEM,2005-06-29T15:45:07+02:00,960,982,960
16123,7855.6,EUR,Duval et Huet,2014-10-23T12:53:54+02:00,935,222,935
16124,5780.47,EUR,Michel et Noel,2002-08-02T08:45:18+02:00,90,922,90
16125,785014.32,EUR,Vasseur et Huet,2013-09-09T18:54:03+02:00,437,462,437
16126,3746.84,EUR,Marie et Lambert,2016-07-25T23:47:14+02:00,376,426,376
16127,8730.31,GTQ,Lemoine GIE,2008-12-02T19:32:15+01:00,389,897,389
16128,8901.81,EUR,Rodriguez SAS,2005-12-23T22:35:45+01:00,541,379,80
16129,2039.59,EUR,Petit et Carre,2006-05-02T00:38:32+02:00,598,8,598
16130,7944.59,EUR,Lambert et Schneider,2009-09-05T12:07:45+02:00,199,656,199
16131,6116.57,EUR,Pierre et Leclercq,2010-02-11T08:07:11+01:00,46,450,46
16132,3952.31,EUR,Lemoine EURL,2005-05-09T14:49:14+02:00,165,337,165
16133,9545.33,EUR,Pons SEM,2020-05-15T07:32:43+02:00,786,747,786
16134,2098.2,EUR,Arnaud SEM,2004-05-11T18:58:49+02:00,55,803,55
16135,5517.06,EUR,Benoit EURL,2014-12-10T13:31:39+01:00,924,84,924
16136,2790.64,EUR,Garnier et Chevalier,2013-02-21T04:43:28+01:00,904,800,904
16137,9794.3,EUR,Hubert SAS,2011-07-19T16:39:44+02:00,87,592,87
16138,8023,EUR,Baron et Riviere,2010-04-30T13:05:55+02:00,900,629,900
16139,62.34,EUR,Leclercq SARL,2020-08-14T16:37:27+02:00,120,677,402
16140,9203.42,EUR,Roux et Masson,2021-08-13T17:17:17+02:00,485,175,485
16141,2319.67,EUR,Vincent et Moulin,2005-12-08T21:05:51+01:00,22,334,22
16142,2082.71,EUR,Marie et Simon,2022-05-20T15:28:24+02:00,184,619,184
16143,4431.8,EUR,Riviere et Lefebvre,2019-05-01T20:47:41+02:00,370,550,370
16144,87.14,EUR,Legrand SEM,2019-10-29T00:03:43+01:00,133,352,133
16145,176258.19,EUR,Bertrand et Guyot,2000-02-05T11:00:14+01:00,901,919,901
16146,3283.37,EUR,Roche et Chevalier,2008-01-05T23:17:50+01:00,490,770,490
16147,4593.54,EUR,Laine SA,2014-05-05T07:44:16+02:00,631,239,631
16148,4430.51,EUR,Lecomte SA,2018-08-15T21:48:20+02:00,425,260,425
16149,1870.59,EUR,Dumas EI,2017-04-23T04:15:56+02:00,793,24,793
16150,1296.54,EUR,Garcia SEM,2014-07-27T22:26:29+02:00,332,710,332
16151,2112.92,EUR,Morin et Lemaire,2000-10-13T21:57:01+02:00,224,347,224
16152,9724.83,EUR,Rodriguez et Gauthier,2008-08-09T03:07:11+02:00,623,187,96
16153,5124.3,EUR,Thomas et Fleury,2015-05-14T11:31:22+02:00,977,959,977
16154,8445.43,EUR,Nguyen et Marty,2003-07-09T20:17:20+02:00,653,475,653
16155,2935.39,EUR,Huet et Morin,2005-01-07T18:50:06+01:00,848,304,237
16156,9565.39,EUR,Robin et Fournier,2002-12-31T09:03:27+01:00,952,674,952
16157,1389.48,EUR,Dupuis GIE,2020-01-23T19:04:28+01:00,915,146,915
16158,8167.64,EUR,Meunier SAS,2017-07-12T20:02:47+02:00,154,860,154
16159,3261.3,EUR,Francois et Thomas,2015-07-28T15:21:08+02:00,449,918,449
16160,2544.92,EUR,Bonnet et Roche,2019-12-01T19:20:40+01:00,117,174,117
16161,4069.92,EUR,Baron EURL,2022-05-31T17:35:25+02:00,782,88,782
16162,5814.45,NAD,Colin SARL,2010-07-07T14:32:08+02:00,69,587,69
16163,29.33,EUR,Andre SA,2004-03-17T07:56:19+01:00,585,804,585
16164,4762.06,EUR,Fabre et Fontaine,2016-02-06T16:45:09+01:00,13,256,13
16165,7575.75,EUR,Mathieu EURL,1999-04-09T13:49:35+02:00,269,391,269
16166,4106.96,EUR,Baron SAS,2004-08-07T14:45:55+02:00,872,109,872
16167,2131.33,EUR,Durand SAS,2006-11-17T06:50:11+01:00,303,416,303
16168,6159.45,EUR,Henry et Aubert,2003-09-25T16:42:51+02:00,580,43,580
16169,2668.94,EUR,Caron et Blanc,2011-03-09T22:51:26+01:00,981,26,981
16170,7799.41,EUR,Gerard et Charles,2019-11-29T16:58:12+01:00,116,595,116
16171,7768.79,EUR,Royer et David,2000-05-23T05:26:10+02:00,379,24,379
16172,6286.11,EUR,Roux EI,2018-10-30T20:01:34+01:00,61,835,61
16173,639.78,EUR,Maillard SEM,2004-07-12T10:30:13+02:00,657,274,657
16174,2815.27,EUR,Da silva et Picard,2018-09-04T14:50:12+02:00,314,782,314
16175,1328.57,EUR,Charpentier SAS,2011-03-19T14:08:50+01:00,602,850,602
16176,2383.72,EUR,Schneider et Michel,2005-07-21T01:08:38+02:00,188,175,188
16177,2515.16,EUR,Bourgeois et Bourgeois,2001-02-17T14:53:41+01:00,667,226,667
16178,9166.8,RUB,Dufour SA,2010-03-28T03:02:11+02:00,393,259,393
16179,2591.47,EUR,Arnaud et Francois,2018-05-18T23:57:54+02:00,551,61,551
16180,7900.37,EUR,Petit et Carre,2008-11-30T20:40:46+01:00,947,473,947
16181,4159.09,EUR,Moulin EI,1999-11-20T02:52:31+01:00,966,162,966
